"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2019-04-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Zona del Euro","EMU","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","","","","","","","","","","","9.65218677345389","","","","","","","","","","9.9428495547784","","","","","9.07593266368261","","","","","8.24253827894116","8.03062405448102","7.90771864248654","7.74924584384216","7.64864688378082","7.51709449210461","7.50233424704565","7.23489304667167","7.07349176769583","6.87948900697098","6.72115675256429","6.61872185133531","6.49733416891956","6.34063059248541","6.21005208404366","6.14497381391042","6.00385044528408","5.94031630479188","5.82572709639164","5.73698975575527","5.71352575834316","5.64364113721226","5.57630993100066","6.16749044343523","","","","","",
"Eritrea","ERI","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.2","","","","","0.7","","","","","","","",
"España","ESP","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","","","","","","","","","","","4.69999980926514","","","","","","","","","5.5","5.40000009536743","5.40000009536743","5.40000009536743","5.19999980926514","5","4.90000009536743","4.80000019073486","4.80000019073486","4.69999980926514","4.69999980926514","4.5999999046","4.5999999046","4.5","4.4000000954","4.4000000954","4.3000001907","4.3000001907","4.1999998093","4.1999998093","4.0999999046","3.7","3.6","3.5","3.5","3.4","3.4","3.3","3.3","3.2","3.2","3.2","3.1","3","3","","","","","",
"Estonia","EST","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","12.1850996017456","","","","","12.2743997573853","12.2651996612549","12.1365003585815","12.0267000198364","11.9308004379272","11.6106004715","11.2891998291","9.6816997528","9.622300148","8.5613002777","8.3500003815","7.9000000954","7.7100000381","7.5799999237","7.5300002098","7","6.6","6","5.7","5.7","5.4","5.6","5.5","5.7","5.4","5.2","5.3","5.5","5","","5","","","",
"Etiopía","ETH","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","0.29423388838768","","","","","","","","","","0.285199999809265","","","","","0.285699993371964","","","","","0.295500010251999","","","","","","","","","","0.2415000051","","","","","","","","","","","","","","0.2","","0.2","","0.2","","","6.3","","","","0.3","","","",
"Unión Europea","EUU","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","","","","","","","","","","","9.28148368034404","","","","","","","","","","9.33227590920349","","","","","8.69043532049144","","","","","7.91601006003756","7.71228048948497","7.45894490371437","7.30177574253117","7.2138291484979","6.99160421972647","6.95283508103732","6.75960368710305","6.55759472025184","6.36503540346651","6.28424204095735","6.29426446231154","6.14149774568239","6.07015970556126","5.96143591762949","5.88307392401723","5.76474271159058","5.66345096096034","5.59865625445886","5.5298258411302","5.43589332277796","5.35573975186456","5.32209723264993","5.60145677277078","","","","","",
"Frágiles y situaciones de conflicto afectados","FCS","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","1.74456700556388","","","","","","","","","","1.6617637862513","","","","","","","","","","","","","","","","","","","","1.12848034302251","","","","","","","","","","","","","","","","0.979214113054597","","","","","","","","","","","","",
"Finlandia","FIN","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","","","","","","","","","","","15.1000003814697","","","","","","","","","","15.6000003814697","","","","","14","","","","","12.5","11.1999998093","11","10","10","9.3000001907","9.1999998093","7.9000000954","7.8000001907","7.5999999046","7.5","7.5","7.4","7.2","7.1","7.1","7","6.7","6.5","6.3","5.9","5.5","5.3","4.9","","4.4","","","",
"Fiji","FJI","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","4.04060935974121","","","","","","","","","","2.90960001945496","","","","","3.33330011367798","","","","","2.81389999389648","2.74609994888306","","","","","","","","","","","","","","","","","","2.6","","","","","2.1","2.09","","","2.1","2.1","","2.3","","","","","","","",
"Francia","FRA","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","10.5","10.6000003814697","10.6000003814697","10.8000001907349","10.8999996185303","11.1000003814697","11.1000003814697","11.1000003814697","11","10.8000001907349","10.6999998092651","10.5","10.3000001907349","10.1999998092651","10.1000003814697","9.89999961853027","9.6999998093","9.6000003815","9.3999996185","9.3000001907","9.1000003815","8.8999996185","8.8000001907","8.6000003815","8.3999996185","8.3000001907","8.2","8.1","8","7.8","7.6","7.5","7.3","7.3","7.1","6.9","6.6","6.6","6.5","6.5","","","","","",
"Islas Feroe","FRO","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia (Estados Federados de)","FSM","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.4672999382019","","","","","","","","","","","2.8","","","","","3.3","3.31","","","3.2","","","","","","","","","",
"Gabón","GAB","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","5.71399164199829","","","","","","","","","","9.91069984436035","","","","","","","","","","","","","","","1.55200004577637","","","","","3.1937999725","","","","","","","","","","","","","","","","2","","1.3","","6.3","","","","","","","","",
"Reino Unido","GBR","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","10.6999998092651","","","","","","","","","","9.60000038146973","","","","","","","","","","8.10000038146973","","","","","7.40000009536743","","","","","5.9000000954","5.5999999046","5.4000000954","5.0999999046","4.8000001907","4.8000001907","4.5999999046","4.5999999046","4.4000000954","4.1999998093","4.1","4","4","4","3.9","3.7","3.6","3.4","3.4","3.3","3","2.9","2.8","2.8","","","","","",
"Georgia","GEO","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","10.1708002090454","","","","","9.9734001159668","10.0150003433228","10.1073999404907","9.99349975585938","9.99569988250732","9.7974996567","9.7981004715","10.0087003708","9.3910999298","9.6758003235","7.6599998474","5.6700000763","5.8600001335","5.7100000381","5.6900000572","4.8","4.5","4.2","4.2","4.1","3.9","3.7","3.3","3.2","3.1","3","2.8","2.5","2.6","","","","","",
"Ghana","GHA","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","0.779893696308136","","","","","","","","","","1.32280004024506","","","","","1.25080001354218","","","","","","","","","","1.56700003147125","","","","","1.4600000381","","","","","","","","","","","","","","","0.9","","","","0.9","","0.9","","","","","","","",
"Gibraltar","GIB","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","0.739158153533936","","","","","","","","","","1.75849997997284","","","","","","","","","","","","","","","","","","0.584100008010864","","0.5507000089","","","","","","","","","","","","","","","0.3","","","","","","0.3","","","","","","","",
"Gambia","GMB","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","1.18181812763214","","","","","","","","","","","","","","","","","","","","","","","","","1.65779995918274","","","","","0.6108999848","","","","","","","","","","","","","","","0.8","","","","1.1","","1.1","","","","","","","",
"Guinea-Bissau","GNB","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","1.62118494510651","","","","","","","","","","1.57459998130798","","","","","","","","","","1.8860000371933","1.97169995307922","","","","","","","","","1.4779000282","","","","","","","","","","","","","","","","","0.7","","1","","","","","","","","","",
"Guinea Ecuatorial","GNQ","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","4.99603176116943","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.80299997329712","","","","","","","","","","","","","1.1","","","","2.2","","","","1.9","2.1","","","","","","","","",
"Grecia","GRC","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","5.80000019073486","","","","","","","","","","6.19999980926514","","","","","","","","","","6.19999980926514","","","","","5.5","5.30000019073486","5.19999980926514","5.19999980926514","5.09999990463257","5.0999999046","5","5","5","4.9000000954","4.9000000954","4.9000000954","4.9000000954","4.8000001907","4.6999998093","4.7","4.8","4.7","4.7","4.7","4.7","4.8","4.8","4.8","4.8","4.8","4.5","4.4","","","4.3","","","",
"Granada","GRD","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","6.22222232818604","","","","","","","","","","7.2536997795105","","","","","","","","","","5.771399974823","","","","","","","","","","8","","","8.1778001785","","5.5","5.2699999809","","","","6.2","","6.9","5.6999998093","","4.1","","2.6","2.6","2.4","","3.5","3.5","3.7","3.7","","","","",
"Groenlandia","GRL","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","","","","","","","","","","","14.3534002304077","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","2.6310875415802","","","","","","","","","","2.17109990119934","","","","","2.00270009040833","","","","","","","","","","","1.72119998931885","","","0.877799987792969","1.1000000238","","","1.1000000238","","","0.9800000191","","","","","","0.5","","","0.7","","0.7","0.6","0.6","0.6","0.6","0.6","","0.6","","","","",
"Guam","GUM","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","5.5746922492981","","","","","","","","","","4.76300001144409","","","","","4.97279977798462","","","","","","","","","","3.49200010299683","","","","","","","","3.0999999046","","3.1","3.8699998856","","","","","2.9","","","","2.8","2.5","1.9","","2","","","","","1.6","","","","",
"Ingreso alto","HIC","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","8.85091669435133","","","","","","","","","","8.97791488503941","","","","","","","","","","8.39948798254208","","","","","8.17382082624529","","","","","6.22066864881059","6.47200663089831","6.15950629592285","7.1188653222693","7.25639195941416","7.07062164639055","6.7140327372192","6.70922378556467","6.675525240987","6.54416735538849","6.22852400300636","6.08105539626188","6.06182142613204","6.09388549756824","","5.68977403327584","5.77219618402782","4.50992466122487","5.89624271374974","5.65165516787887","4.17169163580236","4.07046788648159","5.41123209862501","4.15107932222805","","","","","",
"Hong Kong, Región Administrativa Especial","HKG","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","2.64033937454224","","","","","","","","","","4.17829990386963","","","","","5.04129981994629","","","","","4.02099990844727","4.10979986190796","","","","4.89090013504028","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","1.64625132083893","","","","","","","","","","1.75310003757477","","","","","1.7036999464035","","","","","1.32410001754761","","","","","1.30949997901917","","","","","1.0067000389","","","0.8000000119","","","1.0599999428","","","","","","1","","","","","","0.7","0.8","0.8","0.7","0.7","0.7","0.7","","","","",
"Países pobres muy endeudados (PPME)","HPC","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","1.51536268278692","","","","","","","","","","1.42225452124646","","","","","1.52362633708147","","","","","","","","","","","","","","","0.997626925128751","","","","","","","","","","","","","","","","0.746429260353037","","","","","","","","","","","","",
"Croacia","HRV","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","7.23479986190796","7.30810022354126","7.42350006103516","7.46519994735718","7.44659996032715","7.45429992675781","7.40259981155396","7.4225001335144","7.44169998168945","7.39300012588501","7.3777999878","6.5201001167","6.210100174","6.071199894","5.9095001221","5.75","6.1900000572","6.0100002289","6.0599999428","5.9299998283","6.2","6","5.7","5.6","5.5","5.5","5.5","5.5","5.5","5.4","5.6","5.7","5.9","5.9","5.89","5.6","","","",
"Haití","HTI","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","0.608832836151123","","","","","","","","","","0.784300029277802","","","","","0.776000022888184","","","","","0.740499973297119","","","","","0.723100006580353","","","","","0.7555999756","","","0.7990999818","","","0.7099999785","","","","0.7","","","","","","","1.3","","","","","","0.7","","","","","",
"Hungría","HUN","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.3000001907","8.8000001907","8.8000001907","8","8.1000003815","8.1000003815","8.2","7.9","7.9","7.9","7.9","7.9","8","7.2","7.1","7.1","7.2","7.2","7","7","","","","","",
"Sólo BIRF","IBD","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","","","","","","","","","","","1.53901134357247","","","","","1.61836595990919","","","","","2.25969550438252","2.20690116840559","","","","2.85702910770927","","3.05200384977466","","","3.4732027279655","2.78326524186919","","","","","","","","","","","2.22764127503176","2.29719080740871","","2.43322401848748","","","","","3.19651002815048","2.60164796195291","","","","","","","",
"BIRF y la AIF","IBT","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","","","","","","","","","","","1.43911189051568","","","","","1.54648319178872","","","","","2.10564352419936","","","","","2.82246858814163","","","","","3.00494617554038","2.68777440979084","","","","","","","","","","","2.07591777670206","2.22354557910014","","2.21151010183143","","","","","","2.46062522645248","","","","","","","",
"total de la AIF","IDA","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","1.11387849919454","","","","","","","","","","1.00031029061407","","","","","","","","","","1.2840059331524","","","","","","","","","","1.44429866099898","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"mezcla de la AIF","IDB","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","0.847691575039079","","","","","","","","","","0.997830704068823","","","","","0.875162941233952","","","","","1.93824492884718","","","","","","","","","","2.26624970847164","","","","","","","","","","1.37318844949661","","","","1.12689925710791","","","","","","","","","","","","","","",
"Indonesia","IDN","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","0.740457057952881","","","","","","","","","","0.654600024223328","","","","","0.818300008773804","","","","","","","","","","0.556800007820129","","","","0.702600002288818","0.665199995","0.6686000228","0.6650000215","0.6575999856","0.6600999832","","","","0.6","","","","0.6","","","","","","","","0.6","","0.9","","","1.2","","","",
"Sólo AIF","IDX","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","1.26091376717812","","","","","","","","","","1.00146279600863","","","","","","","","","","","","","","","","","","","","0.971201688797894","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isla de Man","IMN","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","1.84498372951453","","","","","","","","","","1.91323133169579","","","","","","","","","","1.75615659502416","1.75411209504075","","","","","","","","","1.75223833073534","","","","","","","","","","","","","","","1.76939461735904","1.58474325890611","","","1.58427938375929","","","","","","","","","",
"India","IND","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","0.458986908197403","","","","","","","","","","0.604499995708466","","","","","0.588199973106384","","","","","0.769699990749359","0.769400000572205","","","","0.769200026988983","","0.718200027942657","","","","0.7870000005","","","","","","","","","","","0.69","0.8999999762","","0.9","","","","","","0.7","","","","","","","",
"No clasificado","INX","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Irlanda","IRL","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","9","9","8.80000019073486","8.60000038146973","8.39999961853027","8.19999980926514","7.90000009536743","7.19999980926514","6.40000009536743","6.19999980926514","6.0999999046","6","5.6999998093","5.5","5.3000001907","5.1999998093","5.0999999046","4.9000000954","4.8000001907","4.6999998093","6.2","5.9","5.8","5.7","5.7","5.5","5.3","5.2","4.9","3.2","3","2.9","2.8","2.8","","","","","",
"Irán, República Islámica del","IRN","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","0.92567503452301","","","","","","","","","","1.37960004806519","","","","","","","","","","1.4805999994278","1.51559996604919","","","","","","1.51049995422363","1.48370003700256","","1.4330999851","","","","","","1.6000000238","","","","1.6","1.6","1.6","1.6","1.6","1.7","1.7","1.7","1.4","1.4","1.7","1.7","0.1","1.5","1.5","","","","",
"Iraq","IRQ","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","1.85803997516632","","","","","","","","","","1.95099997520447","","","","","","","","","","1.94640004634857","1.89310002326965","","","","","","","","1.71389997005463","1.6596000195","","","","","","","","1.4500000477","","1.2","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.3","1.4","","","","",
"Islandia","ISL","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","9.80000019073486","","","","","","","","","","12.8999996185303","","","","","","","","","","14.8000001907349","","","","","15.8000001907349","","","","","16.7000007629","16.2999992371","15.8999996185","14.8000001907","14.6999998093","14.6000003815","","","","","","","7.5","","","","5.3391","4.2","3.9","3.7","3.6","3.3","3.3","3.2","3.2","","","","",
"Israel","ISR","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","6.73793745040894","","","","","","","","","","","","","","","8.07929992675781","","","","","6.79739999771118","6.72940015792847","6.76660013198853","6.54349994659424","6.49660015106201","6.50950002670288","6.38019990921021","6.2898998260498","6.31689977645874","6.28369998931885","6.2431998253","5.9699997902","5.9895000458","6.0778999329","6.1012001038","5.9800000191","6.0300002098","6.0500001907","6.0999999046","6.1199998856","3.7","3.8","3.8","3.8","3.7","3.7","3.4","5.8","3.2","3.2","3.2","3.1","3.1","3.1","","","","","",
"Italia","ITA","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","8.89999961853027","9","9.19999980926514","9.30000019073486","9.5","9.60000038146973","9.69999980926514","9.89999961853027","10.1000003814697","10.3000001907349","10.6000003814697","10.6000003814697","10.6000003814697","10.5","10.6000003814697","10.6000003814697","10.3999996185303","10.3000001907349","10","9.80000019073486","9.60000038146973","9.39999961853027","9.10000038146973","8.89999961853027","8.5","8.30000019073486","8","7.80000019073486","7.5","7.09999990463257","7.1999998093","6.8000001907","6.9000000954","6.6999998093","6.5999999046","6.3000001907","6.5","5.9000000954","5.5","4.9000000954","4.7","4.6","4.4","4.2","4","4","3.9","3.8","3.7","3.6","3.6","3.5","3.4","","","","","","",
"Jamaica","JAM","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","4.14548826217651","","","","","","","","","","4.10489988327026","","","","","4.99949979782104","","","","","","","","","","3.33330011367798","","","","2.40009999275208","2.2000000477","","","2.1003000736","","2.1","2.1199998856","","","","","1.5","1.5","1.3999999762","1.8","1.7","2","1.7","","1.7","1.8","","1.7","1.7","","","","","",
"Jordania","JOR","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","3.60545015335083","","","","","","","","","","1.12800002098083","","","","","1.02600002288818","","","","","1.25769996643066","1.2063000202179","","","","1.20550000667572","","","","","1.7977999449","","","","1.6302000284","","","1.7999999523","","","1.7","1.7","1.7","1.7","1.7","1.7","1.9","1.9","1.8","1.8","1.8","1.8","1.8","1.8","1.9","1.4","","","",
"Japón","JPN","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","9","","","","","","","","","","12.5","","","","","","","","","","13.6999998092651","","","","","14.6999998092651","","","","","","","","15.6000003815","15.5","15.3999996185","15.1999998093","15.1000003815","15","14.8000001907","14.6999998093","12.9","14.3999996185","14.3000001907","13.9","14.1","13.98","","13.8","13.7","","","13.4","","","","","","",
"Kazajstán","KAZ","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","13.0934000015259","13.229100227356","13.3114995956421","13.3694000244141","13.5123996734619","13.5857000350952","13.5607004165649","13.5560998916626","13.5441999435425","13.6300001144409","13.6660995483","13.7089996338","13.4618997574","13.1665000916","12.1447000504","11.6499996185","10.3299999237","8.4499998093","8.1899995804","7.25","7.2","7","7","7.7","7.8","7.8","7.8","7.7","7.7","7.6","7.3","7.1","7","6.7","","","","","",
"Kenya","KEN","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","1.25048005580902","","","","","","","","","","1.26429998874664","","","","","1.25","","","","","","","","","","1.70710003376007","","","","1.43620002269745","1.6471999884","","","","","","","","","","","","1.9","","1.4","","1.4","","","","1.4","","","","","","","","",
"Kirguistán","KGZ","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","12.0114002227783","12.1184997558594","12.1033000946045","11.9364995956421","11.9771003723145","12.0304002761841","12.0309000015259","12.0642004013062","11.9474000930786","11.9720001220703","11.9772996902","12.0579996109","11.9320001602","10.7455997467","9.6052999496","8.6400003433","8.4099998474","8.6000003815","8.3000001907","7.4699997902","7","6.2","5.5","5.3","5.1","5.1","5.1","5.1","5","4.8","4.8","4.7","4.6","4.5","","","","","",
"Camboya","KHM","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","0.746548891067505","","","","","","","","","","1.0809999704361","","","","","","","","","","","","","","","","","","2.09870004653931","","2.0720999241","","","","","","","","","","","0.6","","","0.1","","","","","","0.84","0.7","","0.7","","0.8","","","",
"Kiribati","KIR","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","6.36363649368286","","","","","","","","","","12.3312997817993","","","","","","","","","","5.09469985961914","4.76830005645752","","","","","","","","","4.2718000412","","","","","","","","1.7999999523","","","","","","1.5","1.51","","","","1.5","1.4","1.3","","","","1.9","","","",
"Saint Kitts y Nevis","KNA","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","3.8627450466156","","","","","","","","","","5.94649982452393","","","","","","","","","","8.53600025177002","","","","","","","","","","9.1999998093","","","","","6.4","6.3600001335","","","","","4.3","5.5","5.5","6","5.7","","","5.5","6","4.8","4.8","2.3","","","","","","",
"Corea, República de","KOR","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","1.70000004768372","","","","","2.40000009536743","","","","3","3.0999999046","3.2999999523","3.5","3.7000000477","4.0999999046","4.4000000954","4.5999999046","4.8000001907","5.0999999046","5.5999999046","6.0999999046","6.0999999046","6.6","7.0999999046","8.6","","8.64","","12.3","10.3","","","10.3","","","11.5","","","",
"Kuwait","KWT","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","6.79856109619141","","","","","","","","","","4.83470010757446","","","","","","","","","","4.144700050354","","","","","","","","","2.98539996147156","","","","","","","","2.7599999905","","","2.4","2.3","2.2","2.2","2.1","1.9","1.9","1.9","1.8","2","2","1.9","2.2","2.2","2","","","","",
"América Latina y el Caribe (excluido altos ingresos)","LAC","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","2.91950771737503","","","","","","","","","","3.11138021396141","","","","","","","","","","","","","","","","","","","","2.24892803583215","","","2.34498139300539","","","2.11902210716439","","","","","","1.93174965852092","","","","","","","1.93916332367574","2.02728464605514","1.78856766547881","1.86052856877004","1.88675248116827","1.84910660926817","","","","",
"República Democrática Popular Lao","LAO","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","0.472209453582764","","","","","","","","","","0.92739999294281","","","","","","","","","","","","","","","","","","","","2.5697999001","","","","","","","","","","","","0.9","","","1.2","","","","","0.7","","1.5","","","","","","",
"Líbano","LBN","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","4.58133935928345","","","","","","","","","","4.09870004653931","","","","","","","","","","","","","","","","","","","","1.6505999565","","3.0827000141","","","","","2.7000000477","","","3.1","3","3","3","3","3.6","3.6","3.4","3.4","3.5","3.5","3.5","3.5","2.9","2.9","","","","",
"Liberia","LBR","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","1.322425365448","","","","","","","","","","1.57690000534058","","","","","1.64699995517731","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7","0.8","","","","","","","","",
"Libia","LBY","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","2.75537443161011","","","","","","","","","","3.81369996070862","","","","","","","","","","","4.82550001144409","","","","","","","","","4.1729998589","","","","","","","4.3000001907","","","4.1","3.9","3.9","3.9","3.9","3.4","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7","","","","",
"Santa Lucía","LCA","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","4.28042554855347","","","","","","","","","","5.04930019378662","","","","","","","","","","","","","","","","","","","","4","","","4.3517999649","","3.3","3.3800001144","","","","2.3","","3.2000000477","2.9","","3","2.9","2.8","","1.5","","1.6","","1.3","","","","","",
"América Latina y el Caribe","LCN","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","3.43103404847144","","","","","","","","","","3.46233556752704","","","","","","","","","","","","","","","","","","","","2.47946003810517","","","2.55436393312206","","","2.25962908724489","","","","","","","","","","","","","1.95368596426982","2.23270863960403","2.0019766928894","2.10135999972151","2.13735678534736","2.17274649108427","","","","",
"Países menos desarrollados: clasificación de las Naciones Unidas","LDC","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","1.27675370403793","","","","","","","","","","1.00051215650172","","","","","","","","","","","","","","","","","","","","0.730120424532465","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Países de ingreso bajo","LIC","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","1.38834985082223","","","","","","","","","","1.25856448965498","","","","","","","","","","","","","","","","","","","","0.982446112619157","","","","","","","","","","","","","","","","1.21408799686474","","","","","","","","","","","","",
"Liechtenstein","LIE","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","3.13884115219116","","","","","","","","","","3.01690006256104","","","","","3.33330011367798","","","","","2.94400000572205","2.93759989738464","","","","","","","","2.40300011634827","2.7434999943","","","","","","","","","2.2000000477","2.9","3","3.1","","3.1","","","","","","3.5","","3.6","","","","","","",
"Países de ingreso mediano bajo","LMC","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","0.724353878090844","","","","","","","","","","0.813486519579295","","","","","0.844395594777004","","","","","1.66368236005228","1.56751497632302","","","","1.5527119413627","","","","","","1.471787294993","","","","","","","","","","","1.06240457794164","","","1.2656633191048","","","","","","0.986020258043909","","","","","","","",
"Ingreso mediano y bajo","LMY","Camas hospitalarias (por cada 1.000 personas)","SH.MED.BEDS.ZS","","","","","","","","","","","1.33937511062319","","","","","1.53951869325448","","","","","2.04485762831294","","","","","2.77320871251285","","","","","2.95627699821508","2.6461386791542","","","","","","","","","","","2.09911050117377","2.17909983794773","","2.15839838448425","","","","","","2.4128827590552","","","","","","","",
